MJDcenter,crab_intensity_2-20keV,crab_intensity_2-20keV_err
55870.5,0.034113,0.01166
55871.5,0.022987,0.009668000000000001
55873.5,0.019796,0.008008
55874.5,-0.006462000000000001,0.006673999999999999
55875.5,-0.002993,0.006795000000000001
55876.5,-0.018609,0.006404000000000001
55877.5,-0.000135,0.006640999999999999
55878.5,-0.002483,0.006487000000000001
55879.5,0.011651,0.0066359999999999995
55880.5,0.007396,0.007073
55881.5,0.007098,0.007001
55882.5,0.015739,0.008453
55883.5,0.016721,0.008069
55884.5,0.006929,0.007808
55885.5,0.010152,0.007811
55886.5,0.0126,0.0071010000000000005
55887.5,0.015996,0.006104999999999999
55888.5,0.015122,0.006065
55889.5,0.017235,0.006258
55890.5,0.017433,0.006903
55891.5,0.032389999999999995,0.006555
55892.5,0.023645,0.012588
55893.5,0.046594,0.006639
55894.5,0.008367,0.005952000000000001
55895.5,0.005848,0.006232
55896.5,0.014438999999999999,0.005837
55897.5,0.019303999999999998,0.006068
55898.5,0.042443,0.005981
55899.5,0.088792,0.006647
55900.5,0.071728,0.008882
55901.5,0.244671,0.012395999999999999
55902.5,0.27315900000000004,0.013712
55903.5,0.35772800000000005,0.01339
55904.5,0.44513,0.01111
55905.5,0.745229,0.014247999999999999
55906.5,0.726874,0.013722999999999999
55907.5,0.764422,0.014565999999999999
55908.5,0.74579,0.014021
55909.5,0.58191,0.013086000000000002
55910.5,0.657744,0.013798
55911.5,0.564666,0.012565
55912.5,0.635131,0.013597
55913.5,0.5175109999999999,0.012154
55914.5,0.518189,0.012968
55915.5,0.414005,0.01153
55916.5,0.039577999999999995,0.006628
55917.5,0.02469,0.007729000000000001
55918.5,0.000733,0.006620999999999999
55919.5,-0.005961,0.007273000000000001
55920.5,0.020146,0.007566
55921.5,0.035766,0.008740000000000001
55922.5,0.041832999999999995,0.009054000000000001
55923.5,0.031585,0.010653
55924.5,0.06805800000000001,0.013113
55925.5,0.06343700000000001,0.015809
55926.5,0.035314,0.014950999999999999
55927.5,0.043522000000000005,0.013184
55928.5,0.011904999999999999,0.014409
55929.5,0.059133000000000005,0.015902
55930.5,0.13225399999999998,0.020451
55931.5,0.143128,0.028584
55932.5,0.029591000000000003,0.028433
55933.5,0.053576,0.017641999999999998
55934.5,0.591508,0.032574
55935.5,0.675033,0.034226
55936.5,0.348325,0.025869999999999997
55937.5,0.183498,0.021022
55938.5,0.29821,0.021188
55939.5,0.29126599999999997,0.024835
55940.5,0.258854,0.018046
55941.5,0.218371,0.016463
55942.5,0.15801199999999999,0.017183
55943.5,0.12012,0.012062999999999999
55944.5,0.154369,0.009753
55945.5,0.07246799999999999,0.008140000000000001
55946.5,0.044119,0.007527
55947.5,0.03207,0.007725
55949.5,0.357658,0.027692
55950.5,0.1561,0.012678
55951.5,0.008804000000000001,0.00718
55952.5,0.019162000000000002,0.0066
55953.5,-0.0009220000000000001,0.006639
55954.5,0.014881,0.0066430000000000005
55955.5,0.0058920000000000005,0.006807
55956.5,-0.000149,0.006663
55957.5,0.010955,0.00675
55958.5,0.006804000000000001,0.0063549999999999995
55959.5,0.010739,0.006972
55960.5,0.005335,0.007063
55961.5,0.015619999999999998,0.007254999999999999
55962.5,0.005748,0.007706
55963.5,0.041489,0.008733
55964.5,0.019733,0.011415
55965.5,0.036613,0.007262
55966.5,0.012532999999999999,0.007383
55967.5,0.020283000000000002,0.007618000000000001
55968.5,0.017315999999999998,0.006953
55969.5,0.028925,0.0073019999999999995
55970.5,0.010919,0.006776000000000001
55971.5,0.010771,0.006996
55972.5,0.011,0.007388
55973.5,-0.005449,0.0068189999999999995
55974.5,0.022833000000000003,0.007475
55975.5,0.010577,0.006954999999999999
55976.5,0.013193,0.0071790000000000005
55977.5,0.019387,0.007520000000000001
55978.5,0.010463,0.007573999999999999
55979.5,0.037456,0.008140999999999999
55980.5,0.025507,0.007968000000000001
55981.5,0.016911000000000002,0.008197
55982.5,0.009686,0.008032
55983.5,0.019681999999999998,0.00788
55984.5,0.0057280000000000005,0.007894
55985.5,0.020871999999999998,0.007812999999999999
55986.5,0.0068980000000000005,0.007833
55987.5,0.007562999999999999,0.008168
55988.5,0.014341999999999999,0.008431999999999999
55989.5,0.009643,0.008264
55990.5,0.014006999999999999,0.008554
55991.5,0.008365000000000001,0.00834
55992.5,0.025592,0.009191
55993.5,0.01549,0.009365
55994.5,0.044186,0.010708
55995.5,0.029092000000000003,0.011853
55996.5,0.009541,0.012398000000000001
55997.5,0.027461000000000003,0.0141
55998.5,0.037396,0.014658000000000001
55999.5,0.019857,0.016791999999999998
56000.5,-0.0049700000000000005,0.013602000000000001
56001.5,0.001206,0.013705000000000002
56002.5,0.053571,0.016877
56003.5,0.024182,0.027708999999999998
56004.5,-0.027112,0.019138
56005.5,0.006323,0.014381
56006.5,-0.005403,0.014735
56007.5,0.0031379999999999997,0.015308
56008.5,0.002583,0.015072
56009.5,0.018092,0.017478999999999998
56010.5,0.018372,0.013071000000000001
56011.5,0.043766,0.011834
56012.5,0.050349,0.014464
56013.5,0.032991,0.012265
56014.5,0.024071000000000002,0.014062
56015.5,0.015366,0.011139
56016.5,0.046277,0.008496
56017.5,0.090887,0.016609
56019.5,0.118371,0.008493
56020.5,0.070375,0.007039
56021.5,0.004817,0.006525
56022.5,-0.004313,0.0067150000000000005
56023.5,-0.0038829999999999997,0.0066170000000000005
56024.5,-0.009694,0.0065969999999999996
56025.5,0.010368,0.008054
56026.5,0.006417,0.008043999999999999
56027.5,0.01845,0.008537000000000001
56028.5,0.005949,0.008140999999999999
56029.5,-0.004678,0.007608
56030.5,0.020347,0.010115
56031.5,0.031114,0.008473
56032.5,0.020949000000000002,0.008504000000000001
56033.5,0.005911,0.008372
56034.5,0.026016,0.012172
56035.5,0.019693000000000002,0.009879
56036.5,0.004866,0.018139
56037.5,0.043473000000000005,0.010992
56038.5,0.035836,0.009939
56039.5,0.015933000000000003,0.010163
56040.5,0.005282,0.009861
56041.5,0.01983,0.010059
56042.5,0.023839,0.009826
56043.5,0.022642,0.009785
56044.5,0.047597,0.01072
56045.5,0.035266000000000006,0.009554
56046.5,0.021598,0.009343
56047.5,0.059779,0.010116
56048.5,0.018294,0.009170000000000001
56049.5,0.007967,0.009222
56050.5,0.000987,0.008888
56051.5,-9.8e-05,0.009297
56052.5,0.029667000000000002,0.009294
56053.5,0.015755,0.009233
56054.5,0.013591999999999998,0.009321
56055.5,0.028374,0.009623
56056.5,0.011642,0.010048999999999999
56057.5,0.017314,0.010326
56058.5,0.0014210000000000002,0.009651
56059.5,0.027708999999999998,0.010506
56060.5,0.024413,0.010239
56061.5,0.031511000000000004,0.011258
56062.5,0.029404000000000003,0.010656
56063.5,0.08452799999999999,0.009968000000000001
56064.5,0.066472,0.009587
56065.5,0.013766,0.012716
56066.5,0.061253999999999996,0.0146
56067.5,0.016044,0.017023
56068.5,-0.002444,0.017246
56069.5,0.01965,0.018899000000000003
56070.5,0.01794,0.022096
56071.5,0.066073,0.020799
56072.5,0.030168,0.023273
56073.5,0.046391,0.035210000000000005
56075.5,-0.032737999999999996,0.032004000000000005
56076.5,0.083858,0.042429
56077.5,0.089939,0.034769
56078.5,-0.132394,0.042888
56079.5,0.053489999999999996,0.050005
56080.5,0.179498,0.038631
56081.5,0.022425999999999998,0.037194
56082.5,0.046212,0.032535
56083.5,0.073746,0.035206
56084.5,0.066057,0.025052
56085.5,-0.015012000000000001,0.024036000000000002
56086.5,0.047027,0.020511
56087.5,0.077378,0.016829
56088.5,0.050513,0.014934999999999999
56089.5,0.048007,0.013106999999999999
56090.5,0.129894,0.011976
56091.5,0.147054,0.011636
56092.5,0.111903,0.010824
56093.5,0.057619000000000004,0.011906
56094.5,0.041721,0.034689
56096.5,0.032672,0.012453
56097.5,0.033615,0.012274
56098.5,0.01043,0.010015000000000001
56099.5,-0.000523,0.009457
56100.5,0.013669,0.010020000000000001
56101.5,0.032347,0.011209
56102.5,0.040448000000000005,0.011001
56103.5,0.053074,0.011853
56104.5,0.07208400000000001,0.012378
56105.5,0.055897,0.011504
56106.5,0.06302,0.014546000000000002
56107.5,0.094735,0.012858000000000001
56108.5,0.080805,0.021677000000000002
56109.499987999996,0.070452,0.020766
56110.499987999996,0.086026,0.011404000000000001
56111.499987999996,0.122945,0.011746
56112.499987999996,0.11785999999999999,0.011392
56113.499987999996,0.08870700000000001,0.011189
56114.499987999996,0.012193,0.008737
56115.499987999996,0.014893,0.008558
56116.499987999996,0.029733999999999997,0.008069
56117.499987999996,0.009161,0.008142
56118.499987999996,0.010066,0.007559999999999999
56119.499987999996,0.012636,0.0079
56120.499987999996,0.016156999999999998,0.008704
56121.499987999996,0.010293,0.013378999999999999
56122.499987999996,0.017833,0.010235
56123.499987999996,0.011197,0.007495999999999999
56124.499987999996,0.009126,0.007684999999999999
56125.499987999996,0.011132,0.009141
56126.499987999996,0.031782,0.009743
56127.499987999996,0.022167,0.009311
56128.499987999996,0.026782,0.010190000000000001
56129.499987999996,0.016996999999999998,0.009951
56130.499987999996,0.025914999999999997,0.009879
56131.499987999996,0.01004,0.008942
56132.499987999996,-0.002012,0.009973000000000001
56133.499987999996,0.0032600000000000003,0.009956
56134.499987999996,0.010316,0.010616
56135.499987999996,0.018021000000000002,0.01154
56136.499987999996,0.028176,0.012366
56137.499987999996,0.017577000000000002,0.012657
56138.499987999996,0.041345,0.010291
56139.499987999996,0.027602999999999996,0.022752
56140.499987999996,-0.001796,0.011375
56141.499987999996,-0.017252,0.020718
56142.499987999996,0.011484000000000001,0.020478
56143.499987999996,0.049168,0.027444999999999997
56144.499987999996,0.049048,0.023849000000000002
56145.499987999996,0.056244,0.027811000000000002
56147.499987999996,-0.013922,0.041948
56148.499987999996,0.0019370000000000001,0.043641
56149.499987999996,0.010311,0.023387
56150.499987999996,0.028448,0.036782999999999996
56151.499987999996,0.18163800000000002,0.059311
56152.499987999996,0.8264819999999999,0.068108
56153.499987999996,1.546482,0.126158
56154.499987999996,1.358946,0.082682
56155.499987999996,0.995664,0.08175299999999999
56156.499987999996,0.8489129999999999,0.067371
56157.499987999996,0.837667,0.054140999999999995
56158.499987999996,0.810595,0.046278
56159.499987999996,0.8182590000000001,0.033243
56160.499987999996,0.8306209999999999,0.027018
56161.499987999996,0.7121,0.023407
56162.499987999996,0.9393450000000001,0.033421
56164.499987999996,0.088766,0.024713
56165.499987999996,0.06238200000000001,0.011415999999999999
56166.499987999996,-0.006261999999999999,0.011281
56167.499987999996,0.020871,0.011078
56168.499987999996,0.008709999999999999,0.01029
56169.499987999996,0.008984,0.010121
56170.499987999996,0.038303,0.010164
56171.499987999996,0.029975,0.010311
56172.499987999996,0.0067090000000000006,0.010378
56173.499987999996,0.009307,0.01111
56174.499987999996,0.026499,0.010417000000000001
56175.499987999996,0.029615,0.010306999999999998
56176.499987999996,0.032205000000000004,0.011409
56177.499987999996,0.039075,0.011225
56178.499987999996,0.032186,0.013022999999999998
56179.499987999996,0.038169999999999996,0.011833
56180.499987999996,0.065276,0.016288
56181.499987999996,0.025831,0.013113
56182.499987999996,0.027506,0.009890000000000001
56183.499987999996,0.028487000000000002,0.0099
56184.499987999996,0.014108,0.009788
56185.499987999996,0.017003,0.009904999999999999
56186.499987999996,0.028985000000000004,0.010361
56187.499987999996,0.022198,0.009603
56188.499987999996,0.038793,0.010754999999999999
56189.499987999996,0.015350999999999998,0.009729
56190.499987999996,0.015747999999999998,0.008983
56191.499987999996,0.018899000000000003,0.009301
56192.499987999996,0.008754999999999999,0.008916
56193.499987999996,0.013524000000000001,0.009263
56194.499987999996,0.016835,0.009279
56195.499987999996,0.014255,0.009658
56196.499987999996,0.033024,0.009428
56197.499987999996,0.024626,0.009667
56198.499987999996,0.010707,0.00941
56199.499987999996,0.021909,0.009821
56200.499987999996,0.00025499999999999996,0.009269
56201.499987999996,0.011377,0.010009
56202.499987999996,0.011457,0.009778
56203.499987999996,-0.014244,0.009904000000000001
56204.499987999996,0.02102,0.010345
56205.499987999996,0.022981,0.010797
56206.499987999996,0.017001,0.010358
56207.499987999996,0.004319,0.010693000000000001
56208.499987999996,0.026808999999999996,0.0113
56209.499987999996,0.019707,0.017963
56210.499987999996,0.05612999999999999,0.018372
56211.499987999996,0.035548,0.020773
56212.499987999996,0.054853,0.015290999999999999
56213.499987999996,0.013694,0.016358
56214.499987999996,0.041232,0.01924
56215.499987999996,0.026074,0.019361
56216.499987999996,0.031309,0.01823
56217.499987999996,0.021927000000000002,0.023916
56218.499987999996,0.047169,0.02255
56219.499987999996,-0.028664999999999996,0.044634
56220.499987999996,0.057928999999999994,0.041711
56221.499987999996,0.053295,0.026306
56222.499987999996,0.010817,0.021138999999999998
56223.499987999996,0.004469,0.024722
56224.499987999996,-0.024691,0.029426
56225.499987999996,0.022091,0.017058
56226.499987999996,0.007529000000000001,0.025836
56227.499987999996,0.056896,0.026423000000000002
56228.499987999996,0.049182,0.025653
56229.499987999996,0.047609,0.026755
56230.499987999996,0.025480000000000003,0.021484
56231.499987999996,0.0027670000000000004,0.015750999999999998
56233.499987999996,0.144757,0.027096
56234.499987999996,-0.016925,0.011906
56235.499987999996,-0.006079,0.010605
56236.499987999996,-0.024673,0.010505
56237.499987999996,-0.000223,0.010353
56238.499987999996,0.003107,0.010735
56239.499987999996,-0.001255,0.010373
56240.499987999996,-0.001689,0.010102
56241.499987999996,0.009014,0.009769
56242.499987999996,-0.008576,0.010171
56243.499987999996,0.032798,0.010816
56244.499987999996,0.023823,0.01257
56245.499987999996,0.05948200000000001,0.013215000000000001
56246.499987999996,0.0555,0.012629999999999999
56247.499987999996,0.020419999999999997,0.010597
56248.499987999996,0.029823000000000002,0.010218999999999999
56249.499987999996,0.013531999999999999,0.011741
56250.499987999996,0.043269,0.010881
56251.499987999996,0.040362,0.01
56252.499987999996,0.008903,0.016212999999999998
56253.499987999996,0.04224,0.010511
56254.499987999996,0.025444,0.009177
56255.499987999996,0.029031,0.00924
56256.499987999996,0.02427,0.008134
56257.499987999996,0.016582,0.008573
56258.499987999996,0.021522,0.008555
56259.499987999996,0.019273,0.007864
56260.499987999996,0.008037,0.008458
56261.499987999996,0.055457000000000006,0.008388
56262.499987999996,0.048385000000000004,0.012305
56263.499987999996,0.066248,0.012251999999999999
56264.499987999996,0.024203,0.011463
56265.499987999996,0.000642,0.010423
56266.499987999996,0.0162,0.008329000000000001
56267.499987999996,0.022032,0.007970999999999999
56268.499987999996,0.019824,0.007947
56269.499987999996,0.024484,0.007824
56270.499987999996,0.008964,0.007815
56271.499987999996,0.020616,0.007879
56272.499987999996,0.019155000000000002,0.008643000000000001
56273.499987999996,0.011425,0.008138
56274.499987999996,0.017995,0.008748
56275.499987999996,0.008815,0.008787999999999999
56276.499987999996,0.020359,0.009459
56277.499987999996,0.010368,0.009266
56278.499987999996,0.024340999999999998,0.009493000000000001
56279.499987999996,0.407116,0.016925
56280.499987999996,0.449838,0.018224
56281.499987999996,0.034782,0.011453
56282.499987999996,0.155953,0.014573
56283.499987999996,0.145575,0.017587000000000002
56284.499987999996,0.21897600000000003,0.020819
56285.499987999996,0.27465500000000004,0.024405
56286.499987999996,0.29681399999999997,0.028505000000000003
56287.499987999996,0.20823000000000003,0.026472000000000002
56288.499987999996,0.12495099999999999,0.023719999999999998
56289.499987999996,0.155028,0.028869
56290.499987999996,0.109944,0.027136
56291.499987999996,0.13738399999999998,0.028357999999999998
56293.499987999996,0.077145,0.029188
56294.499987999996,0.029316000000000002,0.027645999999999997
56295.499987999996,0.060992,0.026972000000000003
56296.499987999996,0.006047,0.030327
56297.499987999996,0.41773999999999994,0.046381
56298.499987999996,0.102251,0.029252999999999998
56299.499987999996,0.060975,0.025767
56300.499987999996,0.055477,0.024480000000000002
56301.499987999996,0.0037979999999999997,0.018823
56302.499987999996,0.035698,0.020661000000000002
56303.499987999996,0.066326,0.020077
56304.499987999996,0.032099,0.016378
56305.499987999996,0.0485,0.012689
56306.499987999996,-0.011661,0.011568
56307.499987999996,-0.031006,0.010634999999999999
56308.499987999996,0.012058,0.011484000000000001
56309.499987999996,0.009868,0.022192
56310.499987999996,0.035715,0.018705
56311.499987999996,0.035911,0.010844
56312.499987999996,0.012416,0.010771
56313.499987999996,0.004933,0.009976
56314.499987999996,0.017366999999999997,0.00946
56315.499987999996,0.025727999999999997,0.009944
56316.499987999996,0.020950999999999997,0.009311
56317.499987999996,0.002164,0.010287000000000001
56318.499987999996,0.029144,0.010099
56319.499987999996,0.037411,0.010496
56320.499987999996,0.025882,0.009904999999999999
56321.499987999996,0.066838,0.012054
56322.499987999996,0.033494,0.010548
56323.499987999996,0.013094999999999999,0.012903
56324.499987999996,0.04389,0.012089
56325.499987999996,-0.004365,0.014816
56326.499987999996,0.043407,0.009687000000000001
56327.499987999996,0.010029999999999999,0.009983
56328.499987999996,0.028866000000000003,0.009962
56329.499987999996,0.019043,0.009276999999999999
56330.499987999996,0.032918,0.009695
56331.499987999996,0.034901999999999996,0.012797
56332.499987999996,-0.0136,0.013986000000000002
56333.499987999996,0.032109,0.015839
56334.499987999996,-0.0034950000000000003,0.013546
56335.499987999996,-0.002727,0.009224
56336.499987999996,0.010032,0.008655
56337.499987999996,-0.001056,0.008759000000000001
56338.499987999996,0.015541,0.009309999999999999
56339.499987999996,0.01596,0.009013
56340.499987999996,0.002651,0.009087
56341.499987999996,0.020869,0.009587
56342.499987999996,0.009796,0.008981
56343.499987999996,0.007498,0.009446
56344.499987999996,0.017695,0.009511
56345.499987999996,0.015099000000000001,0.010408
56346.499987999996,-0.001584,0.009193999999999999
56347.499987999996,-0.0012369999999999998,0.010142
56348.499987999996,-0.000101,0.009590000000000001
56349.499987999996,0.016741,0.010463
56350.499987999996,0.007514,0.010476000000000001
56351.499987999996,0.015823,0.010779
56352.499987999996,0.008771,0.011040000000000001
56353.499987999996,0.011446,0.0113
56354.499987999996,0.006444,0.012326
56355.499987999996,0.014874,0.014138999999999999
56356.499987999996,0.022626,0.014858000000000001
56357.499987999996,0.019996,0.018184
56358.499987999996,0.03538,0.019263
56359.499987999996,-0.001029,0.017065
56360.499987999996,0.021636000000000002,0.020694999999999998
56361.499987999996,-0.0036899999999999997,0.015996
56362.499987999996,0.021783,0.025961
56363.499987999996,0.042053,0.020123
56364.499987999996,0.040574,0.02399
56365.499987999996,0.025372,0.025519
56366.499987999996,-0.007498,0.024133
56367.499987999996,0.016415,0.023852
56368.499987999996,0.0063869999999999994,0.025176
56369.499987999996,-0.044227999999999996,0.022430000000000002
56370.499987999996,0.056903999999999996,0.026588
56371.499987999996,0.05975,0.022012
56372.499987999996,0.035958,0.0284
56373.499987999996,0.024266,0.024587
56374.499987999996,0.049124,0.022042
56375.499987999996,0.037224,0.022129
56376.499987999996,0.053246,0.018864
56377.499987999996,0.047165,0.021031
56378.499987999996,0.061923,0.015356
56379.499987999996,0.01012,0.007614
56380.499987999996,0.013624,0.008424
56381.499987999996,-0.004928,0.010449
56382.499987999996,-0.01725,0.009869
56383.499987999996,0.011401999999999999,0.010754999999999999
56384.499987999996,-0.014981999999999999,0.009611
56385.499987999996,0.004058,0.012104
56386.499987999996,0.039715,0.011409
56387.499987999996,0.001754,0.010136
56388.499987999996,0.006964,0.009615
56389.499987999996,0.021924000000000003,0.009618000000000002
56390.499987999996,0.023836000000000003,0.01007
56391.499987999996,-0.014898,0.009802
56392.499987999996,-0.004715,0.009794
56393.499987999996,0.012837999999999999,0.012899
56394.499987999996,0.036472000000000004,0.011451000000000001
56395.499987999996,0.015430000000000001,0.011143
56396.499987999996,0.029287,0.013878
56397.499987999996,0.031525,0.016467
56398.499987999996,0.04307,0.010026
56399.499987999996,0.008366,0.009720999999999999
56400.499987999996,0.039847,0.011249
56401.499987999996,0.029997000000000003,0.010048
56402.499987999996,0.010409,0.008757
56403.499987999996,0.026753,0.009595999999999999
56404.499987999996,0.030542000000000003,0.009008
56405.499987999996,0.015174000000000002,0.009424
56406.499987999996,0.003909,0.009027
56407.499987999996,0.008865000000000001,0.008953000000000001
56408.499987999996,0.019199,0.00915
56409.499987999996,0.034491,0.009469
56410.499987999996,0.025874,0.00895
56411.499987999996,0.036492000000000004,0.009578
56412.499987999996,0.024654,0.00912
56413.499987999996,0.006222,0.008958
56414.499987999996,0.01648,0.008948000000000001
56415.499987999996,0.005857,0.008820999999999999
56416.499987999996,0.015196000000000001,0.009175
56417.499987999996,0.023490999999999998,0.009590000000000001
56418.499987999996,0.019231,0.009797
56419.499987999996,0.023554,0.009819
56420.499987999996,0.019209,0.010985
56421.499987999996,-0.010826,0.009295999999999999
56422.499987999996,0.002565,0.0098
56423.499987999996,0.013461,0.010212
56424.499987999996,-0.006000999999999999,0.010209999999999999
56425.499987999996,-0.002715,0.009328
56426.499987999996,0.017599,0.010615000000000001
56427.499987999996,0.040684,0.011345000000000001
56428.499987999996,0.04337,0.012211
56429.499987999996,0.032777999999999995,0.012961000000000002
56430.499987999996,0.020141,0.015736
56431.499987999996,-0.008528,0.014322999999999999
56432.499987999996,-0.008177,0.016857
56433.499987999996,0.034503,0.018817
56434.499987999996,0.011572,0.020805
56435.499987999996,0.038896,0.022513
56436.499987999996,0.016246,0.039907
56437.499987999996,-0.029987,0.029713
56438.499987999996,0.052301,0.025800999999999998
56439.499987999996,0.003953,0.025588
56440.499987999996,0.037041000000000004,0.011817
56441.499987999996,0.06941699999999999,0.022022999999999997
56442.499987999996,0.088865,0.030075
56443.499987999996,0.039835,0.031859
56444.499987999996,-0.016482,0.039901
56445.499987999996,0.08789,0.02593
56446.499987999996,0.072389,0.022823
56447.499987999996,0.013138,0.022846
56448.499987999996,0.055761,0.019031
56449.499987999996,0.027887000000000002,0.016255000000000002
56450.499987999996,0.031507,0.013647
56451.499987999996,0.04263,0.012628
56452.499987999996,-0.016737000000000002,0.011333
56453.499987999996,0.010232999999999999,0.011363
56454.499987999996,-0.0017739999999999998,0.010337
56455.499987999996,0.00644,0.010452
56456.499987999996,0.00639,0.037417
56458.499987999996,0.000731,0.01083
56459.499987999996,0.026762,0.012708
56460.499987999996,0.010968,0.01113
56461.499987999996,0.038021,0.010928
56462.499987999996,0.026782,0.010011
56463.499987999996,0.003436,0.009438
56464.499987999996,-0.003041,0.009628
56465.499987999996,0.00921,0.010634999999999999
56466.499987999996,0.000375,0.009725
56467.499987999996,0.007024,0.011141
56468.499987999996,0.047743,0.014359
56469.499987999996,0.031173000000000003,0.010832
56470.499987999996,0.007126,0.020393
56471.499987999996,0.031728,0.012269
56472.499987999996,0.026688999999999997,0.010228000000000001
56473.499987999996,0.043449,0.016534
56474.499987999996,0.032753,0.010302
56475.499987999996,0.0011380000000000001,0.010465
56476.499987999996,0.0238,0.010309
56477.499987999996,0.018659000000000002,0.010226
56478.499987999996,0.011165999999999999,0.010169
56479.499987999996,0.021096,0.009507
56480.499987999996,0.031605,0.009543000000000001
56481.499987999996,0.005111,0.008598999999999999
56482.499987999996,0.016481,0.009362
56483.499987999996,0.012672,0.009126
56484.499987999996,0.010365000000000001,0.00919
56485.499987999996,0.011149,0.008985
56486.499987999996,0.024153,0.010849
56487.499987999996,0.015008,0.009113
56488.499987999996,0.016552,0.009658
56489.499987999996,0.022691,0.009272
56490.499987999996,0.000122,0.009585
56491.499987999996,0.014988999999999999,0.009706000000000001
56492.499987999996,0.0014470000000000002,0.009811
56493.499987999996,0.017363999999999997,0.010601000000000001
56494.499987999996,0.004792,0.010323
56495.499987999996,-0.00933,0.020838
56496.499987999996,0.011901,0.010747
56497.499987999996,0.015250999999999999,0.010182
56498.499987999996,0.007017,0.011304999999999999
56499.499987999996,-0.007127,0.011887
56500.499987999996,0.047908,0.01414
56501.499987999996,0.040717,0.012688
56502.499987999996,-0.028948,0.017841
56503.499987999996,0.015737,0.019235
56504.499987999996,0.041128,0.019296999999999998
56505.499987999996,0.013719,0.02244
56506.499987999996,0.053238,0.021587000000000002
56507.499987999996,0.053972000000000006,0.024246
56508.499987999996,0.08142200000000001,0.055821
56509.499987999996,0.067589,0.063864
56510.499987999996,0.026437000000000002,0.042395
56511.499987999996,0.07570199999999999,0.038027
56512.499987999996,0.014074000000000001,0.044075
56513.499987999996,-0.022078999999999998,0.035779000000000005
56514.499987999996,0.033429,0.03585
56515.499987999996,0.12306800000000001,0.038069
56516.499987999996,0.073151,0.036989999999999995
56517.499987999996,0.019399,0.04192
56518.499987999996,0.039938,0.032797
56519.499987999996,-0.020066999999999998,0.031777
56520.499987999996,-0.005435,0.02617
56521.499987999996,0.041569,0.02224
56522.499987999996,0.086275,0.015416
56523.499987999996,-0.0061920000000000005,0.014065000000000001
56524.499987999996,0.077572,0.012178
56525.499987999996,0.105502,0.022286
56526.499987999996,0.155129,0.017728
56527.499987999996,0.068756,0.01516
56528.499987999996,-0.002863,0.010676999999999999
56529.499987999996,-0.011447,0.011026000000000001
56530.499987999996,-0.009797,0.009966
56531.499987999996,0.004645000000000001,0.010783
56532.499987999996,0.013009,0.011039
56533.499987999996,0.007053,0.009622
56534.499987999996,0.00969,0.010006000000000001
56535.499987999996,-0.013432,0.010005
56536.499987999996,0.002794,0.010529
56537.499987999996,0.032871,0.011243000000000001
56538.499987999996,0.023643,0.010105
56539.499987999996,-0.001515,0.010320000000000001
56540.499987999996,0.017731999999999998,0.011039
56541.499987999996,0.018427000000000002,0.012083
56542.499987999996,0.031856999999999996,0.011041
56543.499987999996,0.043902,0.018982
56544.499987999996,0.047994999999999996,0.011170000000000001
56545.499987999996,0.013675999999999999,0.011061
56546.499987999996,0.027857,0.009689
56547.499987999996,0.015212999999999999,0.009793000000000001
56548.499987999996,0.00266,0.0095
56549.499987999996,0.011101,0.009748999999999999
56550.499987999996,0.030105,0.009572
56551.499987999996,0.019514,0.009373999999999999
56552.499987999996,0.015421,0.00967
56553.499987999996,0.015841,0.009028
56554.499987999996,0.049129,0.010587000000000001
56555.499987999996,0.041392,0.009285
56556.499987999996,0.020885,0.009481
56557.499987999996,0.017079,0.009179999999999999
56558.499987999996,0.009728,0.009209
56559.499987999996,0.049301,0.009601
56560.499987999996,-0.000113,0.011186
56561.499987999996,0.032070999999999995,0.013872999999999998
56562.499987999996,0.010457,0.009831999999999999
56563.499987999996,0.021082,0.009797
56564.499987999996,0.014348,0.010159999999999999
56565.499987999996,0.105419,0.012235
56566.499987999996,0.112499,0.012544
56567.499987999996,0.173474,0.013661000000000001
56568.499987999996,0.169647,0.013932
56569.499987999996,0.195793,0.014275
56570.499987999996,0.234373,0.017012
56571.499987999996,0.208934,0.01696
56572.499987999996,0.211173,0.025974
56573.499987999996,0.20089400000000002,0.03162
56575.499987999996,0.294521,0.028281
56576.499987999996,0.060999,0.018835
56577.499987999996,0.041703,0.023453
56578.499987999996,0.044957,0.020496
56579.499987999996,0.011142,0.020378
56580.499987999996,0.104675,0.026612
56581.499987999996,0.026556,0.099474
56582.499987999996,2.531766,0.137074
56583.499987999996,1.62761,0.099979
56584.499987999996,3.108922,0.186177
56585.499987999996,2.43836,0.16228299999999998
56586.499987999996,2.427116,0.11389400000000001
56587.499987999996,1.5565959999999999,0.092521
56588.499987999996,1.268174,0.08219299999999999
56589.499987999996,1.284714,0.086049
56590.499987999996,1.104185,0.062433
56591.499987999996,1.081699,0.058827
56592.499987999996,1.034645,0.059567999999999996
56593.499987999996,0.05778200000000001,0.023352
56595.499987999996,0.039187,0.048389
56596.499987999996,0.024716,0.021975
56597.499987999996,0.017162,0.011059999999999999
56598.499987999996,-0.002975,0.009481
56599.499987999996,-0.004183,0.009302
56600.499987999996,0.015097,0.009243000000000001
56601.499987999996,0.027317,0.009705
56602.499987999996,0.004268999999999999,0.008779
56603.499987999996,0.023059,0.009337
56604.499987999996,0.037322,0.011104000000000001
56605.499987999996,0.026747000000000003,0.009884
56606.499987999996,0.028262,0.011045999999999999
